# PROXY LIST: SOCKS4 - Generated: 2025-03-01 01:29:44
# Total found: 2598 | Working: 167 | Success rate: 6.4%
# Format: IP:PORT | COUNTRY | ANONYMITY | LATENCY
# ---------------------------------------------------------

# ELITE PROXIES (3)
54.37.214.253:8080 | France | Elite | 1069ms
13.126.184.76:1080 | India | Unknown | 407ms
3.136.29.104:80 | United States | Unknown | 52ms
44.195.247.145:80 | United States | Unknown | 9999ms
54.152.3.36:80 | United States | Unknown | 15ms
3.129.184.210:80 | United States | Unknown | 50ms
52.16.232.164:3128 | Ireland | Unknown | 146ms
18.135.133.116:3128 | United Kingdom | Unknown | 165ms
51.20.19.159:3128 | Sweden | Unknown | 212ms
80.249.112.162:80 | China | Unknown | 345ms
63.35.64.177:3128 | Ireland | Unknown | 145ms
160.248.7.177:80 | Japan | Unknown | 9999ms
8.212.151.166:3128 | Philippines | Unknown | 2894ms
157.230.48.231:80 | United States | Unknown | 74ms
3.10.93.50:1080 | United Kingdom | Unknown | 166ms
3.71.239.218:3128 | Germany | Unknown | 194ms
3.126.147.182:80 | Germany | Unknown | 186ms
13.48.109.48:3128 | Sweden | Unknown | 212ms
52.196.1.182:80 | Japan | Unknown | 316ms
103.152.112.157:80 | United States | Unknown | 381ms
81.169.213.169:8888 | Germany | Unknown | 444ms
15.206.25.41:1080 | India | Unknown | 408ms
219.65.73.81:80 | India | Unknown | 1002ms
223.16.159.169:80 | Hong Kong | Unknown | 834ms
13.56.192.187:80 | United States | Unknown | 132ms
18.117.129.49:3128 | United States | Unknown | 49ms
15.156.24.206:3128 | Canada | Unknown | 48ms
51.16.199.206:3128 | Israel | Unknown | 272ms
35.79.120.242:3128 | Japan | Unknown | 326ms
158.255.77.168:80 | United Arab Emirates | Unknown | 9999ms
46.148.143.137:80 | Russia | Unknown | 1302ms
103.152.112.159:80 | United States | Unknown | 805ms
3.126.147.182:3128 | Germany | Unknown | 2223ms
43.129.201.43:443 | Hong Kong | Unknown | 9999ms
3.124.133.93:3128 | Germany | Unknown | 1208ms
18.185.169.150:3128 | Germany | Unknown | 2246ms
47.90.205.231:33333 | United States | Unknown | 9999ms
3.139.242.184:80 | United States | Unknown | 49ms
3.122.84.99:3128 | Germany | Unknown | 189ms
35.76.62.196:80 | Japan | Unknown | 316ms
35.72.118.126:80 | Japan | Unknown | 318ms
43.200.77.128:3128 | South Korea | Unknown | 377ms
13.126.79.133:3128 | India | Unknown | 406ms
3.124.133.93:80 | Germany | Unknown | 193ms
123.30.154.171:7777 | Vietnam | Unknown | 1063ms
13.37.59.99:80 | France | Unknown | 173ms
23.247.136.254:80 | United States | Unknown | 295ms
46.51.249.135:3128 | Japan | Unknown | 323ms
54.179.44.51:3128 | Singapore | Unknown | 446ms
47.88.59.79:82 | United States | Unknown | 623ms
39.109.113.97:4090 | Hong Kong | Unknown | 9999ms
18.223.25.15:80 | United States | Unknown | 46ms
3.97.167.115:3128 | Canada | Unknown | 49ms
204.236.137.68:80 | United States | Unknown | 131ms
99.80.11.54:3128 | Ireland | Unknown | 144ms
13.37.89.201:80 | France | Unknown | 172ms
13.37.73.214:3128 | France | Unknown | 174ms
13.213.114.238:3128 | Singapore | Unknown | 445ms
103.49.202.252:80 | United States | Unknown | 494ms
147.161.166.35:10326 | United Kingdom | Unknown | 653ms
3.10.93.50:80 | United Kingdom | Unknown | 166ms
85.215.64.49:80 | Germany | Unknown | 443ms
15.236.106.236:3128 | France | Unknown | 175ms
52.67.10.183:80 | Brazil | Unknown | 233ms
54.179.39.14:3128 | Singapore | Unknown | 442ms
192.18.151.166:8888 | Canada | Unknown | 9999ms
47.121.183.107:3128 | China | Unknown | 2510ms
54.67.125.45:3128 | United States | Unknown | 138ms
83.168.74.163:8080 | Poland | Unknown | 715ms
49.207.36.81:80 | India | Unknown | 1129ms
3.139.242.184:3128 | United States | Unknown | 51ms
184.169.154.119:80 | United States | Unknown | 130ms
13.36.113.81:3128 | France | Unknown | 173ms
219.79.89.247:8080 | Hong Kong | Unknown | 9999ms
103.152.112.120:80 | United States | Unknown | 314ms
44.218.183.55:80 | United States | Unknown | 15ms
52.73.224.54:3128 | United States | Unknown | 18ms
54.228.164.102:3128 | Ireland | Unknown | 144ms
3.123.150.192:80 | Germany | Unknown | 195ms
13.37.59.99:3128 | France | Unknown | 175ms
43.202.154.212:80 | South Korea | Unknown | 360ms
52.63.129.110:3128 | Australia | Unknown | 411ms
3.97.176.251:3128 | Canada | Unknown | 49ms
3.71.239.218:80 | Germany | Unknown | 198ms
158.255.77.169:80 | United Arab Emirates | Unknown | 718ms
3.127.121.101:3128 | Germany | Unknown | 189ms
51.20.50.149:3128 | Sweden | Unknown | 217ms
13.246.184.110:3128 | South Africa | Unknown | 424ms
37.187.25.85:80 | France | Unknown | 670ms
115.127.31.66:8080 | Bangladesh | Unknown | 1544ms
171.237.119.16:1007 | Vietnam | Unknown | 2143ms
97.74.87.226:80 | Japan | Unknown | 2977ms
3.212.148.199:3128 | United States | Unknown | 14ms
3.122.84.99:80 | Germany | Unknown | 193ms
80.249.112.163:80 | China | Unknown | 350ms
3.130.65.162:3128 | United States | Unknown | 56ms
31.47.58.37:80 | Finland | Unknown | 869ms
13.37.73.214:80 | France | Unknown | 174ms
51.16.179.113:1080 | Israel | Unknown | 292ms
44.219.175.186:80 | United States | Unknown | 15ms
13.59.156.167:3128 | United States | Unknown | 54ms
13.40.239.130:1080 | United Kingdom | Unknown | 166ms
13.38.176.104:3128 | France | Unknown | 174ms
13.38.153.36:80 | France | Unknown | 173ms
23.88.116.40:80 | Germany | Unknown | 478ms
13.246.209.48:1080 | South Africa | Unknown | 420ms
23.247.136.245:80 | United States | Unknown | 853ms
63.32.1.88:3128 | Ireland | Unknown | 144ms
13.208.56.180:80 | Japan | Unknown | 330ms
13.234.24.116:80 | India | Unknown | 406ms
193.25.120.142:8080 | Russia | Unknown | 1155ms
58.240.211.250:7890 | China | Unknown | 2439ms
3.12.144.146:3128 | United States | Unknown | 58ms
13.56.192.187:3128 | United States | Unknown | 140ms
45.144.64.153:8080 | Russia | Unknown | 560ms
37.204.144.240:8080 | Russia | Unknown | 2301ms
46.47.197.210:3128 | Russia | Unknown | 1768ms
118.113.244.15:2324 | China | Unknown | 2940ms

# ---------------------------------------------------------
# Export path: results/socks4/20250301/20250301_012944/
# ProxyScraper | https://github.com/delldevmann/proxy-scraper
