# PROXY LIST: SOCKS4 - Generated: 2025-03-02 01:21:35
# Total found: 2730 | Working: 176 | Success rate: 6.4%
# Format: IP:PORT | COUNTRY | ANONYMITY | LATENCY
# ---------------------------------------------------------

# ELITE PROXIES (5)
58.240.211.250:7890 | China | Elite | 1013ms
103.49.202.252:80 | United States | Unknown | 463ms
18.133.16.21:1080 | United Kingdom | Unknown | 1191ms
95.66.138.21:8880 | Russia | Unknown | 603ms
158.255.77.169:80 | United Arab Emirates | Unknown | 750ms
97.74.87.226:80 | Japan | Unknown | 970ms
13.246.184.110:3128 | South Africa | Unknown | 425ms
31.148.207.153:80 | Ukraine | Unknown | 9999ms
18.169.83.87:1080 | United Kingdom | Unknown | 170ms
54.228.164.102:3128 | Ireland | Unknown | 153ms
3.71.239.218:3128 | Germany | Unknown | 192ms
54.179.44.51:3128 | Singapore | Unknown | 454ms
3.78.92.159:3128 | Germany | Unknown | 1308ms
51.75.206.209:80 | France | Unknown | 9999ms
51.91.109.83:80 | France | Unknown | 1054ms
39.104.59.56:9080 | China | Unknown | 2543ms
13.36.87.105:3128 | France | Unknown | 181ms
51.20.50.149:3128 | Sweden | Unknown | 233ms
46.51.249.135:3128 | Japan | Unknown | 317ms
3.136.29.104:80 | United States | Unknown | 52ms
3.12.144.146:3128 | United States | Unknown | 55ms
3.10.93.50:3128 | United Kingdom | Unknown | 170ms
37.156.46.209:8080 | Russia | Unknown | 199ms
3.9.71.167:1080 | United Kingdom | Unknown | 170ms
80.249.112.163:80 | China | Unknown | 344ms
3.9.71.167:3128 | United Kingdom | Unknown | 1214ms
219.79.89.247:8080 | Hong Kong | Unknown | 843ms
47.90.205.231:33333 | United States | Unknown | 9999ms
161.35.60.102:80 | United States | Unknown | 9999ms
13.37.59.99:80 | France | Unknown | 179ms
18.185.169.150:3128 | Germany | Unknown | 187ms
80.249.112.162:80 | China | Unknown | 358ms
13.126.184.76:1080 | India | Unknown | 405ms
13.246.209.48:1080 | South Africa | Unknown | 421ms
185.17.153.178:8080 | Russia | Unknown | 503ms
13.234.24.116:80 | India | Unknown | 395ms
184.169.154.119:80 | United States | Unknown | 138ms
47.56.110.204:8989 | Hong Kong | Unknown | 865ms
102.132.36.193:8080 | South Africa | Unknown | 1011ms
138.197.155.38:80 | Canada | Unknown | 45ms
13.48.109.48:3128 | Sweden | Unknown | 222ms
54.233.119.172:3128 | Brazil | Unknown | 232ms
15.206.25.41:1080 | India | Unknown | 396ms
125.87.89.201:2324 | China | Unknown | 2392ms
85.215.64.49:80 | Germany | Unknown | 486ms
198.12.85.213:80 | United States | Unknown | 9999ms
3.122.84.99:3128 | Germany | Unknown | 189ms
18.228.198.164:80 | Brazil | Unknown | 234ms
3.37.125.76:3128 | South Korea | Unknown | 370ms
88.222.85.14:8080 | Lithuania | Unknown | 9999ms
91.241.217.58:9090 | Russia | Unknown | 633ms
18.134.236.231:80 | United Kingdom | Unknown | 172ms
43.129.201.43:443 | Hong Kong | Unknown | 1186ms
107.172.208.184:1080 | United States | Unknown | 2589ms
3.90.100.12:80 | United States | Unknown | 16ms
13.36.104.85:80 | France | Unknown | 179ms
54.248.238.110:80 | Japan | Unknown | 324ms
52.65.193.254:3128 | Australia | Unknown | 386ms
43.200.77.128:3128 | South Korea | Unknown | 376ms
13.213.114.238:3128 | Singapore | Unknown | 456ms
99.80.11.54:3128 | Ireland | Unknown | 1160ms
63.35.64.177:3128 | Ireland | Unknown | 2208ms
43.156.59.228:80 | Singapore | Unknown | 9999ms
63.32.1.88:3128 | Ireland | Unknown | 1214ms
183.247.199.51:30001 | China | Unknown | 934ms
115.127.31.66:8080 | Bangladesh | Unknown | 9999ms
3.141.217.225:80 | United States | Unknown | 60ms
13.59.156.167:3128 | United States | Unknown | 60ms
35.178.104.4:3128 | United Kingdom | Unknown | 172ms
3.124.133.93:3128 | Germany | Unknown | 187ms
13.37.59.99:3128 | France | Unknown | 177ms
51.16.199.206:3128 | Israel | Unknown | 281ms
35.72.118.126:80 | Japan | Unknown | 324ms
188.191.165.159:8080 | Russia | Unknown | 9999ms
47.116.181.146:8080 | China | Unknown | 2480ms
121.43.146.222:9098 | China | Unknown | 2803ms
52.73.224.54:3128 | United States | Unknown | 14ms
162.223.90.130:80 | United States | Unknown | 96ms
54.67.125.45:3128 | United States | Unknown | 137ms
13.37.89.201:80 | France | Unknown | 184ms
3.127.121.101:80 | Germany | Unknown | 188ms
159.224.232.194:8888 | Ukraine | Unknown | 529ms
193.25.120.142:8080 | Russia | Unknown | 638ms
137.66.47.158:80 | United States | Unknown | 9999ms
44.195.247.145:80 | United States | Unknown | 15ms
54.152.3.36:80 | United States | Unknown | 15ms
18.133.16.21:80 | United Kingdom | Unknown | 169ms
51.17.58.162:3128 | Israel | Unknown | 305ms
35.176.148.8:1080 | United Kingdom | Unknown | 176ms
8.130.34.44:8060 | China | Unknown | 2540ms
3.212.148.199:3128 | United States | Unknown | 14ms
18.135.133.116:1080 | United Kingdom | Unknown | 173ms
52.67.10.183:80 | Brazil | Unknown | 235ms
15.156.24.206:3128 | Canada | Unknown | 48ms
3.129.184.210:80 | United States | Unknown | 56ms
13.36.113.81:3128 | France | Unknown | 179ms
15.207.35.241:80 | India | Unknown | 388ms
13.37.73.214:3128 | France | Unknown | 1207ms
159.65.245.255:80 | United States | Unknown | 2833ms
3.97.167.115:3128 | Canada | Unknown | 48ms
15.236.106.236:3128 | France | Unknown | 174ms
18.135.211.182:1080 | United Kingdom | Unknown | 171ms
35.178.104.4:80 | United Kingdom | Unknown | 172ms
13.208.56.180:80 | Japan | Unknown | 340ms
31.40.248.2:8080 | Russia | Unknown | 739ms
18.117.129.49:3128 | United States | Unknown | 56ms
18.134.236.231:3128 | United Kingdom | Unknown | 171ms
13.38.176.104:3128 | France | Unknown | 179ms
122.116.125.115:8888 | Taiwan | Unknown | 9999ms
123.30.154.171:7777 | Vietnam | Unknown | 1035ms
143.42.66.91:80 | Singapore | Unknown | 1811ms
51.195.248.19:80 | United Kingdom | Unknown | 9999ms

# ---------------------------------------------------------
# Export path: results/socks4/20250302/20250302_012135/
# ProxyScraper | https://github.com/delldevmann/proxy-scraper
